-0.15	-0.408	3061.08	1.205
-0.15	-0.41	3066.46	1.20307
-0.15	-0.412	3071.17	1.20147
-0.15	-0.414	3076.56	1.19956
-0.15	-0.416	3081.94	1.19814
-0.15	-0.418	3087.32	1.19625
-0.15	-0.42	3092.03	1.19495
-0.15	-0.422	3097.42	1.19325
-0.15	-0.424	3102.8	1.19194
-0.15	-0.426	3107.51	1.19071
-0.15	-0.428	3112.89	1.18913
-0.15	-0.43	3118.28	1.18787
-0.15	-0.432	3122.99	1.1869
-0.15	-0.434	3128.37	1.18556
-0.15	-0.436	3133.08	1.18485
-0.15	-0.438	3138.46	1.18344
-0.15	-0.44	3143.17	1.18286
-0.15	-0.442	3148.56	1.18156
-0.15	-0.444	3153.27	1.18114
-0.15	-0.446	3158.65	1.17994
-0.15	-0.448	3163.36	1.17939
-0.15	-0.45	3168.75	1.17845
-0.15	-0.452	3173.46	1.17776
-0.15	-0.454	3178.17	1.17751
-0.15	-0.456	3183.55	1.17668
-0.15	-0.458	3188.26	1.17612
-0.15	-0.46	3192.97	1.17602
-0.15	-0.462	3198.35	1.17523
-0.15	-0.464	3203.06	1.1749
-0.15	-0.466	3207.77	1.1746
-0.15	-0.468	3212.48	1.17452
-0.15	-0.47	3217.87	1.17395
-0.15	-0.472	3222.58	1.17389
-0.15	-0.474	3227.29	1.17369
-0.15	-0.476	3232	1.17357
-0.15	-0.478	3236.71	1.17354
-0.15	-0.48	3241.42	1.17355
-0.15	-0.482	3246.8	1.17349
-0.15	-0.484	3251.51	1.17339
-0.15	-0.486	3256.22	1.17343
-0.15	-0.488	3260.93	1.17356
-0.15	-0.49	3265.64	1.17369
-0.15	-0.492	3270.36	1.1739
-0.15	-0.494	3275.07	1.17414
-0.15	-0.496	3279.78	1.17448
-0.15	-0.498	3284.49	1.17483
-0.15	-0.5	3289.2	1.17526
-0.15	-0.502	3293.91	1.17565
-0.15	-0.504	3298.62	1.17605
-0.15	-0.506	3303.33	1.17653
-0.15	-0.508	3307.37	1.17745
-0.15	-0.51	3312.08	1.17782
-0.15	-0.512	3316.79	1.17832
-0.15	-0.514	3321.5	1.17932
-0.15	-0.516	3326.21	1.17966
-0.15	-0.518	3330.92	1.18042
-0.15	-0.52	3335.63	1.18125
-0.15	-0.522	3339.67	1.18233
-0.15	-0.524	3344.38	1.18322
-0.15	-0.526	3349.09	1.18398
-0.15	-0.528	3353.8	1.18488
-0.15	-0.53	3357.83	1.1864
-0.15	-0.532	3362.54	1.18712
-0.15	-0.534	3367.25	1.18825
