time,alpha,beta
0.17455308154224838,0.01,0.42486049926925085
0.174575759609228,0.01,0.42488815610220615
0.17459843767620764,0.01,0.42491582309221576
0.17462111574318728,0.01,0.4249435001599526
0.1746437938101669,0.01,0.42497118722600097
0.17466647187714654,0.01,0.4249988842108572
0.17468914994412618,0.01,0.42502659103492973
0.17471182801110582,0.01,0.4250543076185391
0.17473450607808544,0.01,0.4250820338819181
0.17475718414506508,0.01,0.4251097697452124
0.17477986221204472,0.01,0.4251375151284805
0.17480254027902437,0.01,0.4251652699516931
0.17482521834600398,0.01,0.4251930341347344
0.17484789641298362,0.01,0.4252208075974017
0.17487057447996326,0.01,0.4252485902594058
0.17489325254694288,0.01,0.42527638204037105
0.17491593061392252,0.01,0.425304182859835
0.17493860868090216,0.01,0.4253319926372499
0.1749612867478818,0.01,0.4253598112919814
0.17498396481486142,0.01,0.42538763874330965
0.17500664288184106,0.01,0.4254154749104288
0.1750293209488207,0.01,0.42544331971244825
0.17505199901580035,0.01,0.42547117306839144
0.17507467708277996,0.01,0.42549903489719726
0.1750973551497596,0.01,0.425526905117719
0.17512003321673925,0.01,0.42555478364872584
0.17514271128371886,0.01,0.4255826704089019
0.1751653893506985,0.01,0.4256105653168471
0.17518806741767814,0.01,0.42563846829107743
0.1752107454846578,0.01,0.4256663792500238
0.1752334235516374,0.01,0.4256942981120342
0.17525610161861704,0.01,0.42572222479537264
0.1752787796855967,0.01,0.42575015921821935
0.17530145775257633,0.01,0.42577810129867144
0.17532413581955594,0.01,0.42580605095474267
0.17534681388653559,0.01,0.4258340081043636
0.17536949195351523,0.01,0.42586197266538267
0.17539217002049484,0.01,0.42588994455556484
0.17541484808747448,0.01,0.4259179236925929
0.17543752615445413,0.01,0.4259459099940675
0.17546020422143377,0.01,0.4259739033775067
0.17548288228841338,0.01,0.4260019037603471
0.17550556035539303,0.01,0.42602991105994326
0.17552823842237267,0.01,0.4260579251935684
0.1755509164893523,0.01,0.4260859460784138
0.17557359455633192,0.01,0.4261139736315902
0.17559627262331157,0.01,0.4261420077701271
0.1756189506902912,0.01,0.42617004841097245
0.17564162875727082,0.01,0.42619809547099446
0.17566430682425047,0.01,0.42622614886698046
0.1756869848912301,0.01,0.42625420851563756
0.17570966295820975,0.01,0.4262822743335923
0.17573234102518936,0.01,0.426310346237392
0.175755019092169,0.01,0.42633842414350365
0.17577769715914865,0.01,0.42636650796831516
0.1758003752261283,0.01,0.42639459762813486
0.1758230532931079,0.01,0.42642269303919134
0.17584573136008755,0.01,0.42645079411763515
0.1758684094270672,0.01,0.4264789007795373
0.1758910874940468,0.01,0.4265070129408906
0.17591376556102645,0.01,0.42653513051760916
0.1759364436280061,0.01,0.426563253425529
0.17595912169498573,0.01,0.426591381580408
0.17598179976196535,0.01,0.42661951489792627
0.176004477828945,0.01,0.4266476532936859
0.17602715589592463,0.01,0.42667579668321215
0.17604983396290427,0.01,0.42670394498195247
0.1760725120298839,0.01,0.426732098105277
0.17609519009686353,0.01,0.42676025596848
0.17611786816384317,0.01,0.42678841848677807
0.1761405462308228,0.01,0.42681658557531144
0.17616322429780243,0.01,0.4268447571491442
0.17618590236478207,0.01,0.4268729331232646
0.1762085804317617,0.01,0.42690111341258413
0.17623125849874133,0.01,0.4269292979319397
0.17625393656572097,0.01,0.4269574865960914
0.1762766146327006,0.01,0.42698567931972525
0.17629929269968025,0.01,0.42701387601745106
0.17632197076665987,0.01,0.42704207660380455
0.1763446488336395,0.01,0.4270702809932461
0.17636732690061915,0.01,0.4270984891001617
0.17639000496759877,0.01,0.42712670083886317
0.1764126830345784,0.01,0.42715491612358814
0.17643536110155805,0.01,0.4271831348685003
0.1764580391685377,0.01,0.4272113569876894
